bead_batch,nearest_dose,pert_dose,pert_dose_unit,pert_idose,pert_time,pert_itime,pert_time_unit,cell_mfc_name,pert_mfc_id,det_plate,det_well,rna_plate,rna_well,count_mean,count_cv,qc_f_logp,qc_iqr,qc_slope,pert_id,sample_id,pert_type,cell_iname,qc_pass,dyn_range,inv_level_10,build_name,failure_mode,project_code,cmap_name
b41,0.12,0.100001,uM,0.12 uM,24.0,24 h,h,MCF7,BRD-K56429665,ASG003_MCF7_24H_X3.A2_B41,G21,ASG003_MCF7_24H_X3.A2,G21,101,12,6.0,10.54,57,BRD-K56429665,ASG003_MCF7_24H_X3.A2_B41:G21,trt_cp,MCF7,1.0,18.5831,4079.0,,,ASG,calcipotriol
b41,0.12,0.1,uM,0.12 uM,24.0,24 h,h,MCF7,BRD-K84163249,LKCP001_MCF7_24H_X4_B41,F09,LKCP001_MCF7_24H_X4,F09,119,12,7.0,14.22,55,BRD-K84163249,LKCP001_MCF7_24H_X4_B41:F09,trt_cp,MCF7,1.0,13.7533,4683.0,,,LKCP,ercalcitriol
b41,0.12,0.100001,uM,0.12 uM,24.0,24 h,h,U2OS,BRD-K56429665,ASG003_U2OS_24H_X4.A2_B41,G21,ASG003_U2OS_24H_X4.A2,G21,99,12,5.2,11.93,57,BRD-K56429665,ASG003_U2OS_24H_X4.A2_B41:G21,trt_cp,U2OS,1.0,13.095,4203.5,,,ASG,calcipotriol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,PC3,BRD-K73237276,REP.B022_PC3_24H_X1_B23,L03,REP.B022_PC3_24H_X1,L03,64,17,7.0,7.38,54,BRD-K73237276,REP.B022_PC3_24H_X1_B23:L03,trt_cp,PC3,1.0,24.9623,3307.5,,,REP,tacalcitol
b22,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,PC3,BRD-K28731095,REP.B001_PC3_24H_X1_B22,I15,REP.B001_PC3_24H_X1,I15,66,22,7.4,9.27,58,BRD-K28731095,REP.B001_PC3_24H_X1_B22:I15,trt_cp,PC3,1.0,28.9375,2778.0,,,REP,calcitriol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,MCF7,BRD-K73237276,REP.B022_MCF7_24H_X2_B23,L03,REP.B022_MCF7_24H_X2,L03,63,16,6.5,8.58,56,BRD-K73237276,REP.B022_MCF7_24H_X2_B23:L03,trt_cp,MCF7,1.0,24.0118,4070.0,,,REP,tacalcitol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,HA1E,BRD-K84163249,REP.B021_HA1E_24H_X2_B23,J21,REP.B021_HA1E_24H_X2,J21,64,17,6.9,7.89,55,BRD-K84163249,REP.B021_HA1E_24H_X2_B23:J21,trt_cp,HA1E,1.0,16.69,3688.5,,,REP,ercalcitriol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,HA1E,BRD-K60585088,REP.B014_HA1E_24H_X1_B23,H21,REP.B014_HA1E_24H_X1,H21,50,18,7.2,7.63,54,BRD-K60585088,REP.B014_HA1E_24H_X1_B23:H21,trt_cp,HA1E,1.0,22.2652,3484.5,,,REP,paricalcitol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,PC3,BRD-K84163249,REP.B021_PC3_24H_X2_B23,J21,REP.B021_PC3_24H_X2,J21,64,17,6.6,7.23,56,BRD-K84163249,REP.B021_PC3_24H_X2_B23:J21,trt_cp,PC3,1.0,17.9549,3187.0,,,REP,ercalcitriol
b26,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,MCF7,BRD-K28731095,REP.B001_MCF7_24H_X2_B26,I15,REP.B001_MCF7_24H_X2,I15,46,33,6.0,9.15,57,BRD-K28731095,REP.B001_MCF7_24H_X2_B26:I15,trt_cp,MCF7,0.0,17.5241,2909.0,,count_cv,REP,calcitriol
b32,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,A549,BRD-K28731095,REP.B001_A549_24H_X2.A2_B32,I15,REP.B001_A549_24H_X2.A2,I15,90,20,6.1,10.09,59,BRD-K28731095,REP.B001_A549_24H_X2.A2_B32:I15,trt_cp,A549,1.0,20.3673,2994.0,,,REP,calcitriol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,PC3,BRD-K73237276,REP.B022_PC3_24H_X2_B23,L03,REP.B022_PC3_24H_X2,L03,67,16,6.3,6.83,54,BRD-K73237276,REP.B022_PC3_24H_X2_B23:L03,trt_cp,PC3,1.0,18.9698,4078.5,,,REP,tacalcitol
b25,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,A549,BRD-K73237276,REP.B022_A549_24H_X2_B25,L03,REP.B022_A549_24H_X2,L03,57,26,6.6,8.41,56,BRD-K73237276,REP.B022_A549_24H_X2_B25:L03,trt_cp,A549,1.0,16.1845,4386.0,,,REP,tacalcitol
b24,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,PC3,BRD-K28456624,REP.B009_PC3_24H_X2_B24,D03,REP.B009_PC3_24H_X2,D03,59,18,8.0,8.35,51,BRD-K28456624,REP.B009_PC3_24H_X2_B24:D03,trt_cp,PC3,0.0,19.7327,4282.0,,qc_slope,REP,seocalcitol
b22,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,PC3,BRD-K28731095,REP.B001_PC3_24H_X2_B22,I15,REP.B001_PC3_24H_X2,I15,64,19,7.4,8.27,57,BRD-K28731095,REP.B001_PC3_24H_X2_B22:I15,trt_cp,PC3,1.0,39.5526,2254.5,,,REP,calcitriol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,HA1E,BRD-K81332461,REP.B021_HA1E_24H_X2_B23,D03,REP.B021_HA1E_24H_X2,D03,55,18,6.7,8.04,55,BRD-K81332461,REP.B021_HA1E_24H_X2_B23:D03,trt_cp,HA1E,1.0,17.6632,3409.0,,,REP,maxacalcitol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,PC3,BRD-K60585088,REP.B014_PC3_24H_X2_B23,H21,REP.B014_PC3_24H_X2,H21,54,17,8.7,6.7,53,BRD-K60585088,REP.B014_PC3_24H_X2_B23:H21,trt_cp,PC3,1.0,19.5349,3633.5,,,REP,paricalcitol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,MCF7,BRD-K81332461,REP.B021_MCF7_24H_X2_B23,D03,REP.B021_MCF7_24H_X2,D03,70,16,6.5,8.32,54,BRD-K81332461,REP.B021_MCF7_24H_X2_B23:D03,trt_cp,MCF7,1.0,24.99,3736.0,,,REP,maxacalcitol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,HA1E,BRD-K81332461,REP.B021_HA1E_24H_X1_B23,D03,REP.B021_HA1E_24H_X1,D03,59,17,6.9,7.21,54,BRD-K81332461,REP.B021_HA1E_24H_X1_B23:D03,trt_cp,HA1E,1.0,17.578,3832.0,,,REP,maxacalcitol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,MCF7,BRD-K60585088,REP.B014_MCF7_24H_X1_B23,H21,REP.B014_MCF7_24H_X1,H21,53,18,6.6,8.96,55,BRD-K60585088,REP.B014_MCF7_24H_X1_B23:H21,trt_cp,MCF7,1.0,26.3701,3349.0,,,REP,paricalcitol
b22,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,HA1E,BRD-K28456624,REP.B009_HA1E_24H_X2_B22,D03,REP.B009_HA1E_24H_X2,D03,66,18,6.0,9.39,53,BRD-K28456624,REP.B009_HA1E_24H_X2_B22:D03,trt_cp,HA1E,1.0,40.0156,2561.0,,,REP,seocalcitol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,MCF7,BRD-K84163249,REP.B021_MCF7_24H_X1_B23,J21,REP.B021_MCF7_24H_X1,J21,66,17,6.7,8.84,54,BRD-K84163249,REP.B021_MCF7_24H_X1_B23:J21,trt_cp,MCF7,1.0,22.7229,3772.0,,,REP,ercalcitriol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,MCF7,BRD-K81332461,REP.B021_MCF7_24H_X1_B23,D03,REP.B021_MCF7_24H_X1,D03,69,18,6.8,8.8,55,BRD-K81332461,REP.B021_MCF7_24H_X1_B23:D03,trt_cp,MCF7,1.0,23.6197,3354.0,,,REP,maxacalcitol
b25,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,A549,BRD-K73237276,REP.B022_A549_24H_X1_B25,L03,REP.B022_A549_24H_X1,L03,50,27,6.6,7.72,54,BRD-K73237276,REP.B022_A549_24H_X1_B25:L03,trt_cp,A549,0.0,23.3594,2990.0,,count_cv,REP,tacalcitol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,PC3,BRD-K81332461,REP.B021_PC3_24H_X1_B23,D03,REP.B021_PC3_24H_X1,D03,53,19,8.5,6.73,54,BRD-K81332461,REP.B021_PC3_24H_X1_B23:D03,trt_cp,PC3,1.0,20.4278,3963.0,,,REP,maxacalcitol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,MCF7,BRD-K60585088,REP.B014_MCF7_24H_X2_B23,H21,REP.B014_MCF7_24H_X2,H21,62,16,8.3,8.26,54,BRD-K60585088,REP.B014_MCF7_24H_X2_B23:H21,trt_cp,MCF7,1.0,27.5446,3085.0,,,REP,paricalcitol
b29,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,A549,BRD-K60585088,REP.B014_A549_24H_X1_B29,H21,REP.B014_A549_24H_X1,H21,82,26,9.6,8.65,54,BRD-K60585088,REP.B014_A549_24H_X1_B29:H21,trt_cp,A549,1.0,20.7344,2654.0,,,REP,paricalcitol
b22,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,PC3,BRD-K28456624,REP.B009_PC3_24H_X1_B22,D03,REP.B009_PC3_24H_X1,D03,58,17,8.1,8.89,52,BRD-K28456624,REP.B009_PC3_24H_X1_B22:D03,trt_cp,PC3,1.0,34.5,3312.0,,,REP,seocalcitol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,HA1E,BRD-K84163249,REP.B021_HA1E_24H_X1_B23,J21,REP.B021_HA1E_24H_X1,J21,52,19,6.3,7.85,55,BRD-K84163249,REP.B021_HA1E_24H_X1_B23:J21,trt_cp,HA1E,1.0,26.0,4082.0,,,REP,ercalcitriol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,MCF7,BRD-K73237276,REP.B022_MCF7_24H_X1_B23,L03,REP.B022_MCF7_24H_X1,L03,68,16,7.7,8.15,53,BRD-K73237276,REP.B022_MCF7_24H_X1_B23:L03,trt_cp,MCF7,1.0,30.1409,4491.0,,,REP,tacalcitol
b25,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,A549,BRD-K81332461,REP.B021_A549_24H_X2_B25,D03,REP.B021_A549_24H_X2,D03,52,25,5.6,9.56,57,BRD-K81332461,REP.B021_A549_24H_X2_B25:D03,trt_cp,A549,1.0,16.8657,3643.0,,,REP,maxacalcitol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,HA1E,BRD-K60585088,REP.B014_HA1E_24H_X2_B23,H21,REP.B014_HA1E_24H_X2,H21,64,16,5.3,8.69,56,BRD-K60585088,REP.B014_HA1E_24H_X2_B23:H21,trt_cp,HA1E,1.0,23.1548,2917.5,,,REP,paricalcitol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,HA1E,BRD-K28456624,REP.B009_HA1E_24H_X1.A2_B23,D03,REP.B009_HA1E_24H_X1.A2,D03,51,20,5.6,8.74,51,BRD-K28456624,REP.B009_HA1E_24H_X1.A2_B23:D03,trt_cp,HA1E,0.0,15.1008,3594.0,,qc_slope,REP,seocalcitol
b25,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,A549,BRD-K84163249,REP.B021_A549_24H_X2_B25,J21,REP.B021_A549_24H_X2,J21,53,26,6.4,8.68,55,BRD-K84163249,REP.B021_A549_24H_X2_B25:J21,trt_cp,A549,1.0,16.4198,3325.0,,,REP,ercalcitriol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,PC3,BRD-K81332461,REP.B021_PC3_24H_X2_B23,D03,REP.B021_PC3_24H_X2,D03,67,17,7.7,6.55,55,BRD-K81332461,REP.B021_PC3_24H_X2_B23:D03,trt_cp,PC3,1.0,16.4409,3132.0,,,REP,maxacalcitol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,HA1E,BRD-K73237276,REP.B022_HA1E_24H_X2_B23,L03,REP.B022_HA1E_24H_X2,L03,63,17,5.9,8.22,55,BRD-K73237276,REP.B022_HA1E_24H_X2_B23:L03,trt_cp,HA1E,1.0,29.6552,3440.0,,,REP,tacalcitol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,PC3,BRD-K60585088,REP.B014_PC3_24H_X1_B23,H21,REP.B014_PC3_24H_X1,H21,58,17,7.3,6.94,53,BRD-K60585088,REP.B014_PC3_24H_X1_B23:H21,trt_cp,PC3,1.0,21.7809,3877.0,,,REP,paricalcitol
b22,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,HA1E,BRD-K28731095,REP.B001_HA1E_24H_X2_B22,I15,REP.B001_HA1E_24H_X2,I15,58,18,6.1,9.18,58,BRD-K28731095,REP.B001_HA1E_24H_X2_B22:I15,trt_cp,HA1E,1.0,20.865,2472.5,,,REP,calcitriol
b22,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,HA1E,BRD-K28731095,REP.B001_HA1E_24H_X1_B22,I15,REP.B001_HA1E_24H_X1,I15,67,17,7.1,8.88,57,BRD-K28731095,REP.B001_HA1E_24H_X1_B22:I15,trt_cp,HA1E,1.0,20.1496,2760.5,,,REP,calcitriol
b22,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,PC3,BRD-K28731095,REP.B001_PC3_24H_X3.L2_B22,I15,REP.B001_PC3_24H_X3.L2,I15,54,19,7.3,8.85,54,BRD-K28731095,REP.B001_PC3_24H_X3.L2_B22:I15,trt_cp,PC3,1.0,33.8571,2725.5,,,REP,calcitriol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,MCF7,BRD-K28456624,REP.B009_MCF7_24H_X2_B23,D03,REP.B009_MCF7_24H_X2,D03,59,19,6.3,9.64,53,BRD-K28456624,REP.B009_MCF7_24H_X2_B23:D03,trt_cp,MCF7,1.0,13.9217,3202.0,,,REP,seocalcitol
b22,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,MCF7,BRD-K28456624,REP.B009_MCF7_24H_X1_B22,D03,REP.B009_MCF7_24H_X1,D03,81,15,6.7,10.74,54,BRD-K28456624,REP.B009_MCF7_24H_X1_B22:D03,trt_cp,MCF7,1.0,24.3412,2069.0,,,REP,seocalcitol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,MCF7,BRD-K84163249,REP.B021_MCF7_24H_X2_B23,J21,REP.B021_MCF7_24H_X2,J21,61,17,7.4,8.16,53,BRD-K84163249,REP.B021_MCF7_24H_X2_B23:J21,trt_cp,MCF7,1.0,35.3689,3643.0,,,REP,ercalcitriol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,PC3,BRD-K84163249,REP.B021_PC3_24H_X1_B23,J21,REP.B021_PC3_24H_X1,J21,65,17,7.2,7.7,56,BRD-K84163249,REP.B021_PC3_24H_X1_B23:J21,trt_cp,PC3,1.0,16.4288,4329.0,,,REP,ercalcitriol
b32,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,A549,BRD-K28456624,REP.B009_A549_24H_X1_B32,D03,REP.B009_A549_24H_X1,D03,85,22,6.8,8.69,55,BRD-K28456624,REP.B009_A549_24H_X1_B32:D03,trt_cp,A549,1.0,29.2161,2907.0,,,REP,seocalcitol
b32,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,A549,BRD-K28456624,REP.B009_A549_24H_X2_B32,D03,REP.B009_A549_24H_X2,D03,77,20,7.2,9.4,61,BRD-K28456624,REP.B009_A549_24H_X2_B32:D03,trt_cp,A549,1.0,14.0611,3107.5,,,REP,seocalcitol
b25,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,A549,BRD-K84163249,REP.B021_A549_24H_X1_B25,J21,REP.B021_A549_24H_X1,J21,56,26,5.8,8.9,56,BRD-K84163249,REP.B021_A549_24H_X1_B25:J21,trt_cp,A549,1.0,23.0485,4748.0,,,REP,ercalcitriol
b23,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,HA1E,BRD-K73237276,REP.B022_HA1E_24H_X1_B23,L03,REP.B022_HA1E_24H_X1,L03,56,18,5.6,8.54,55,BRD-K73237276,REP.B022_HA1E_24H_X1_B23:L03,trt_cp,HA1E,1.0,20.1492,3647.0,,,REP,tacalcitol
b22,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,HA1E,BRD-K28731095,REP.B001_HA1E_24H_X3_B22,I15,REP.B001_HA1E_24H_X3,I15,62,16,6.5,9.55,57,BRD-K28731095,REP.B001_HA1E_24H_X3_B22:I15,trt_cp,HA1E,1.0,26.9775,2401.0,,,REP,calcitriol
b25,0.25,0.25641,uM,0.25 uM,24.0,24 h,h,A549,BRD-K81332461,REP.B021_A549_24H_X1_B25,D03,REP.B021_A549_24H_X1,D03,61,25,6.5,7.77,55,BRD-K81332461,REP.B021_A549_24H_X1_B25:D03,trt_cp,A549,1.0,18.6831,4745.5,,,REP,maxacalcitol
b22,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,PC3,BRD-K28731095,REP.A001_PC3_24H_X2_B22,I16,REP.A001_PC3_24H_X2,I16,70,16,7.3,8.78,58,BRD-K28731095,REP.A001_PC3_24H_X2_B22:I16,trt_cp,PC3,1.0,19.5259,2636.0,,,REP,calcitriol
b25,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,A549,BRD-K73237276,REP.A022_A549_24H_X1_B25,L04,REP.A022_A549_24H_X1,L04,66,25,5.8,9.04,56,BRD-K73237276,REP.A022_A549_24H_X1_B25:L04,trt_cp,A549,1.0,24.2197,3197.0,,,REP,tacalcitol
b24,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,MCF7,BRD-K28456624,REP.A009_MCF7_24H_X3_B24,D04,REP.A009_MCF7_24H_X3,D04,61,18,7.9,9.04,50,BRD-K28456624,REP.A009_MCF7_24H_X3_B24:D04,trt_cp,MCF7,0.0,18.0609,4154.0,,qc_slope,REP,seocalcitol
b27,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,A549,BRD-K28731095,REP.A001_A549_24H_X3_B27,I16,REP.A001_A549_24H_X3,I16,82,40,6.6,6.94,53,BRD-K28731095,REP.A001_A549_24H_X3_B27:I16,trt_cp,A549,0.0,33.4054,3708.0,,count_cv,REP,calcitriol
b25,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,A549,BRD-K84163249,REP.A021_A549_24H_X1_B25,J22,REP.A021_A549_24H_X1,J22,53,25,6.6,8.41,55,BRD-K84163249,REP.A021_A549_24H_X1_B25:J22,trt_cp,A549,1.0,19.9871,3877.5,,,REP,ercalcitriol
b32,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,A549,BRD-K28456624,REP.A009_A549_24H_X2_B32,D04,REP.A009_A549_24H_X2,D04,104,27,5.8,9.16,58,BRD-K28456624,REP.A009_A549_24H_X2_B32:D04,trt_cp,A549,0.0,19.8913,2745.0,,count_cv,REP,seocalcitol
b23,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,HA1E,BRD-K60585088,REP.A014_HA1E_24H_X3_B23,H22,REP.A014_HA1E_24H_X3,H22,61,18,5.5,8.06,55,BRD-K60585088,REP.A014_HA1E_24H_X3_B23:H22,trt_cp,HA1E,1.0,17.9326,3855.5,,,REP,paricalcitol
b27,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,MCF7,BRD-K28731095,REP.A001_MCF7_24H_X1_B27,I16,REP.A001_MCF7_24H_X1,I16,107,40,6.8,6.77,52,BRD-K28731095,REP.A001_MCF7_24H_X1_B27:I16,trt_cp,MCF7,0.0,25.9783,3585.0,,count_cv,REP,calcitriol
b23,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,HA1E,BRD-K60585088,REP.A014_HA1E_24H_X1_B23,H22,REP.A014_HA1E_24H_X1,H22,70,18,5.4,8.04,56,BRD-K60585088,REP.A014_HA1E_24H_X1_B23:H22,trt_cp,HA1E,1.0,18.4722,3990.0,,,REP,paricalcitol
b25,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,A549,BRD-K73237276,REP.A022_A549_24H_X2_B25,L04,REP.A022_A549_24H_X2,L04,41,27,6.1,7.83,54,BRD-K73237276,REP.A022_A549_24H_X2_B25:L04,trt_cp,A549,0.0,24.8604,3828.5,,count_cv,REP,tacalcitol
b23,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,MCF7,BRD-K81332461,REP.A021_MCF7_24H_X3_B23,D04,REP.A021_MCF7_24H_X3,D04,69,16,6.7,8.77,54,BRD-K81332461,REP.A021_MCF7_24H_X3_B23:D04,trt_cp,MCF7,1.0,29.7371,3449.5,,,REP,maxacalcitol
b23,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,HA1E,BRD-K60585088,REP.A014_HA1E_24H_X2_B23,H22,REP.A014_HA1E_24H_X2,H22,61,17,5.1,9.14,57,BRD-K60585088,REP.A014_HA1E_24H_X2_B23:H22,trt_cp,HA1E,1.0,15.357,3893.0,,,REP,paricalcitol
b25,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,A549,BRD-K81332461,REP.A021_A549_24H_X2_B25,D04,REP.A021_A549_24H_X2,D04,53,27,5.8,8.23,57,BRD-K81332461,REP.A021_A549_24H_X2_B25:D04,trt_cp,A549,0.0,15.2288,3860.5,,count_cv,REP,maxacalcitol
b22,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,HA1E,BRD-K28731095,REP.A001_HA1E_24H_X3_B22,I16,REP.A001_HA1E_24H_X3,I16,61,16,6.9,9.26,57,BRD-K28731095,REP.A001_HA1E_24H_X3_B22:I16,trt_cp,HA1E,1.0,30.4878,2500.0,,,REP,calcitriol
b23,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,PC3,BRD-K84163249,REP.A021_PC3_24H_X3_B23,J22,REP.A021_PC3_24H_X3,J22,64,16,6.7,7.51,54,BRD-K84163249,REP.A021_PC3_24H_X3_B23:J22,trt_cp,PC3,1.0,21.9504,3095.0,,,REP,ercalcitriol
b25,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,A549,BRD-K81332461,REP.A021_A549_24H_X3_B25,D04,REP.A021_A549_24H_X3,D04,46,27,6.2,8.35,55,BRD-K81332461,REP.A021_A549_24H_X3_B25:D04,trt_cp,A549,0.0,22.8296,4086.5,,count_cv,REP,maxacalcitol
b23,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,HA1E,BRD-K84163249,REP.A021_HA1E_24H_X1_B23,J22,REP.A021_HA1E_24H_X1,J22,45,18,6.5,7.47,55,BRD-K84163249,REP.A021_HA1E_24H_X1_B23:J22,trt_cp,HA1E,1.0,17.981,3794.0,,,REP,ercalcitriol
b24,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,HA1E,BRD-K28456624,REP.A009_HA1E_24H_X3_B24,D04,REP.A009_HA1E_24H_X3,D04,82,14,6.4,8.08,50,BRD-K28456624,REP.A009_HA1E_24H_X3_B24:D04,trt_cp,HA1E,0.0,18.3149,5293.0,,qc_slope,REP,seocalcitol
b23,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,PC3,BRD-K60585088,REP.A014_PC3_24H_X1_B23,H22,REP.A014_PC3_24H_X1,H22,50,19,7.0,8.31,58,BRD-K60585088,REP.A014_PC3_24H_X1_B23:H22,trt_cp,PC3,1.0,15.2731,4139.0,,,REP,paricalcitol
b23,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,MCF7,BRD-K60585088,REP.A014_MCF7_24H_X1_B23,H22,REP.A014_MCF7_24H_X1,H22,60,18,7.5,8.58,54,BRD-K60585088,REP.A014_MCF7_24H_X1_B23:H22,trt_cp,MCF7,1.0,36.5519,3874.5,,,REP,paricalcitol
b24,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,PC3,BRD-K28456624,REP.A009_PC3_24H_X3_B24,D04,REP.A009_PC3_24H_X3,D04,70,16,7.0,7.97,50,BRD-K28456624,REP.A009_PC3_24H_X3_B24:D04,trt_cp,PC3,0.0,18.964,4210.0,,qc_slope,REP,seocalcitol
b25,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,A549,BRD-K84163249,REP.A021_A549_24H_X2_B25,J22,REP.A021_A549_24H_X2,J22,49,28,6.2,8.41,56,BRD-K84163249,REP.A021_A549_24H_X2_B25:J22,trt_cp,A549,0.0,15.6204,4053.5,,count_cv,REP,ercalcitriol
b23,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,PC3,BRD-K60585088,REP.A014_PC3_24H_X2_B23,H22,REP.A014_PC3_24H_X2,H22,67,17,7.7,7.22,54,BRD-K60585088,REP.A014_PC3_24H_X2_B23:H22,trt_cp,PC3,1.0,23.962,3786.0,,,REP,paricalcitol
b23,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,HA1E,BRD-K81332461,REP.A021_HA1E_24H_X3_B23,D04,REP.A021_HA1E_24H_X3,D04,73,16,5.1,9.07,56,BRD-K81332461,REP.A021_HA1E_24H_X3_B23:D04,trt_cp,HA1E,1.0,21.5029,3655.5,,,REP,maxacalcitol
b24,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,HA1E,BRD-K28456624,REP.A009_HA1E_24H_X2_B24,D04,REP.A009_HA1E_24H_X2,D04,70,16,6.0,8.79,51,BRD-K28456624,REP.A009_HA1E_24H_X2_B24:D04,trt_cp,HA1E,0.0,21.4819,4146.0,,qc_slope,REP,seocalcitol
b22,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,HA1E,BRD-K28731095,REP.A001_HA1E_24H_X1_B22,I16,REP.A001_HA1E_24H_X1,I16,56,17,6.5,8.8,58,BRD-K28731095,REP.A001_HA1E_24H_X1_B22:I16,trt_cp,HA1E,1.0,19.0777,2947.5,,,REP,calcitriol
b23,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,HA1E,BRD-K81332461,REP.A021_HA1E_24H_X2_B23,D04,REP.A021_HA1E_24H_X2,D04,56,17,7.0,7.83,54,BRD-K81332461,REP.A021_HA1E_24H_X2_B23:D04,trt_cp,HA1E,1.0,25.3482,3967.0,,,REP,maxacalcitol
b34,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,HA1E,BRD-K28731095,MUC.CP008_HA1E_24H_X3_B34,F10,MUC.CP008_HA1E_24H_X3,F10,89,17,5.7,10.63,58,BRD-K28731095,MUC.CP008_HA1E_24H_X3_B34:F10,trt_cp,HA1E,1.0,19.4508,2373.0,,,MUC,calcitriol
b24,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,PC3,BRD-K28456624,REP.A009_PC3_24H_X2_B24,D04,REP.A009_PC3_24H_X2,D04,70,15,8.3,7.95,50,BRD-K28456624,REP.A009_PC3_24H_X2_B24:D04,trt_cp,PC3,0.0,18.9876,3826.0,,qc_slope,REP,seocalcitol
b23,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,MCF7,BRD-K73237276,REP.A022_MCF7_24H_X1_B23,L04,REP.A022_MCF7_24H_X1,L04,47,19,7.5,7.79,54,BRD-K73237276,REP.A022_MCF7_24H_X1_B23:L04,trt_cp,MCF7,1.0,27.2882,3929.5,,,REP,tacalcitol
b25,0.37,0.37037,uM,0.37 uM,24.0,24 h,h,A549,BRD-K81332461,REP.A021_A549_24H_X1_B25,D04,REP.A021_A549_24H_X1,D04,47,25,6.7,8.16,54,BRD-K81332461,REP.A021_A549_24H_X1_B25:D04,trt_cp,A549,1.0,26.4097,3803.0,,,REP,maxacalcitol
