term,ES,pval,set_size,leading_edge_frac,fdr_bh
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,0.3803784578096181,0.02743142144638404,16,0.125,0.14620808385128548
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS,0.36675790221414356,0.02743142144638404,31,0.3225806451612903,0.14620808385128548
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS,0.22811502001035017,0.02743142144638404,59,0.23728813559322035,0.14620808385128548
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,0.16517250797595212,0.02743142144638404,178,0.16292134831460675,0.14620808385128548
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,0.1524066097450366,0.02743142144638404,194,0.211340206185567,0.14620808385128548
REACTOME_DISEASES_OF_METABOLISM,0.12544208937100426,0.02743142144638404,214,0.19158878504672897,0.14620808385128548
REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS,0.518204743318753,0.029925187032418952,31,0.41935483870967744,0.15253129312640729
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION,0.43614150273379776,0.029925187032418952,16,0.125,0.15253129312640729
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,0.36904276793197266,0.029925187032418952,37,0.32432432432432434,0.15253129312640729
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE,0.35769167927951157,0.029925187032418952,16,0.125,0.15253129312640729
REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS,0.3501351535300522,0.029925187032418952,29,0.1724137931034483,0.15253129312640729
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,0.3093629607086423,0.029925187032418952,29,0.27586206896551724,0.15253129312640729
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,0.2599347052891711,0.029925187032418952,50,0.18,0.15253129312640729
REACTOME_HCMV_INFECTION,0.21807988899715286,0.029925187032418952,84,0.2857142857142857,0.15253129312640729
REACTOME_COLLAGEN_FORMATION,0.17548715725908542,0.029925187032418952,76,0.13157894736842105,0.15253129312640729
REACTOME_THE_NLRP3_INFLAMMASOME,0.4097027207605579,0.032418952618453865,15,0.13333333333333333,0.1613265414662396
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA,0.38892752950852727,0.032418952618453865,32,0.3125,0.1613265414662396
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS,0.36619144543414595,0.032418952618453865,31,0.3548387096774194,0.1613265414662396
REACTOME_INFLAMMASOMES,0.3518400393722166,0.032418952618453865,19,0.10526315789473684,0.1613265414662396
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS,0.33868049022024627,0.032418952618453865,52,0.3076923076923077,0.1613265414662396
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6,0.44261717730485717,0.034912718204488775,31,0.3870967741935484,0.16971460238293154
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING,0.3666935524888428,0.034912718204488775,19,0.2631578947368421,0.16971460238293154
REACTOME_INOSITOL_PHOSPHATE_METABOLISM,0.28550329161704485,0.034912718204488775,39,0.10256410256410256,0.16971460238293154
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE,0.2770074554422114,0.034912718204488775,23,0.08695652173913043,0.16971460238293154
REACTOME_FOXO_MEDIATED_TRANSCRIPTION,0.2542801775023261,0.034912718204488775,59,0.2033898305084746,0.16971460238293154
REACTOME_FORMATION_OF_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,0.42397457674629013,0.03740648379052369,34,0.5,0.17692255846869312
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,0.32751062988948293,0.03740648379052369,68,0.45588235294117646,0.17692255846869312
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE,0.3125951826032459,0.03740648379052369,21,0.14285714285714285,0.17692255846869312
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN,0.2701982477885926,0.03740648379052369,34,0.29411764705882354,0.17692255846869312
REACTOME_ESR_MEDIATED_SIGNALING,0.14928730495548148,0.03740648379052369,145,0.2206896551724138,0.17692255846869312
REACTOME_NEURONAL_SYSTEM,0.10264025559668262,0.03740648379052369,340,0.18823529411764706,0.17692255846869312
REACTOME_LAGGING_STRAND_SYNTHESIS,0.5898889898585007,0.0399002493765586,20,0.5,0.1862011637572735
REACTOME_TRNA_AMINOACYLATION,0.4186443146959643,0.0399002493765586,18,0.3333333333333333,0.1862011637572735
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,0.37447726276548887,0.0399002493765586,36,0.4444444444444444,0.1862011637572735
REACTOME_MRNA_SPLICING_MINOR_PATHWAY,0.3039719414780859,0.04239401496259352,43,0.2558139534883721,0.19438303803809256
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,0.274604942599371,0.04239401496259352,46,0.34782608695652173,0.19438303803809256
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS,0.25005776504194155,0.04239401496259352,42,0.19047619047619047,0.19438303803809256
REACTOME_PI_METABOLISM,0.21143432904341455,0.04239401496259352,71,0.09859154929577464,0.19438303803809256
REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,0.378270892289845,0.04488778054862843,18,0.16666666666666666,0.2022839895968234
REACTOME_MITOCHONDRIAL_TRANSLATION,0.36565972815813735,0.04488778054862843,61,0.3114754098360656,0.2022839895968234
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE,0.34603684475561713,0.04488778054862843,16,0.125,0.2022839895968234
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,0.1850063058734896,0.04488778054862843,91,0.054945054945054944,0.2022839895968234
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,0.46274164221549186,0.04738154613466334,26,0.4230769230769231,0.20991824236876164
REACTOME_EXTENSION_OF_TELOMERES,0.4581736815071787,0.04738154613466334,47,0.3829787234042553,0.20991824236876164
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,0.2848898682339703,0.04738154613466334,27,0.18518518518518517,0.20991824236876164
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,0.24773350810581315,0.04738154613466334,59,0.2033898305084746,0.20991824236876164
REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE,0.40396215968897714,0.04987531172069826,34,0.38235294117647056,0.21640114589559162
REACTOME_GLUTATHIONE_CONJUGATION,0.39718956455363985,0.04987531172069826,28,0.4642857142857143,0.21640114589559162
REACTOME_REGULATION_OF_SIGNALING_BY_CBL,0.33039971154635467,0.04987531172069826,22,0.09090909090909091,0.21640114589559162
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,0.2552413819460853,0.04987531172069826,48,0.1875,0.21640114589559162
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT,0.24157916120134168,0.04987531172069826,35,0.05714285714285714,0.21640114589559162
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,0.2798183986414565,0.05236907730673317,25,0.32,0.22535873431176157
REACTOME_SIGNALING_BY_NOTCH1,0.25088993599926596,0.05236907730673317,62,0.16129032258064516,0.22535873431176157
REACTOME_INTERLEUKIN_7_SIGNALING,0.37007054999853767,0.05486284289276808,22,0.2727272727272727,0.2313493374996244
REACTOME_SIGNALING_BY_ALK,0.32033921632472834,0.05486284289276808,26,0.3076923076923077,0.2313493374996244
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,0.2979695752688711,0.05486284289276808,69,0.391304347826087,0.2313493374996244
REACTOME_HCMV_EARLY_EVENTS,0.23037565883830638,0.05486284289276808,67,0.29850746268656714,0.2313493374996244
REACTOME_MITOTIC_PROMETAPHASE,0.19723202836029832,0.05486284289276808,173,0.28901734104046245,0.2313493374996244
REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX,0.43974299300027353,0.057356608478802994,28,0.39285714285714285,0.23898586866167915
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1,0.4037108365900842,0.057356608478802994,15,0.2,0.23898586866167915
REACTOME_STIMULI_SENSING_CHANNELS,0.22600976976607914,0.057356608478802994,73,0.136986301369863,0.23898586866167915
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE,0.4002482815586194,0.059850374064837904,15,0.26666666666666666,0.24644271673756785
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS,0.3321347630272313,0.059850374064837904,42,0.38095238095238093,0.24644271673756785
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,0.13274950594434545,0.059850374064837904,207,0.2028985507246377,0.24644271673756785
REACTOME_DNA_STRAND_ELONGATION,0.5245034973620988,0.06234413965087282,31,0.5161290322580645,0.25274651209813304
REACTOME_SIGNALLING_TO_RAS,0.4191612200441934,0.06234413965087282,18,0.3888888888888889,0.25274651209813304
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,0.2566896637962221,0.06234413965087282,36,0.1388888888888889,0.25274651209813304
REACTOME_ION_CHANNEL_TRANSPORT,0.16673995384229962,0.06234413965087282,138,0.12318840579710146,0.25274651209813304
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,0.29793245445994626,0.06483790523690773,42,0.3333333333333333,0.25787803219224664
REACTOME_MEIOTIC_SYNAPSIS,0.2978453468925807,0.06483790523690773,28,0.17857142857142858,0.25787803219224664
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE,0.24011662746069085,0.06483790523690773,48,0.3541666666666667,0.25787803219224664
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,0.14903557304994064,0.06483790523690773,100,0.25,0.25787803219224664
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,0.10630007065618717,0.06483790523690773,177,0.2033898305084746,0.25787803219224664
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE,0.2770541933820629,0.06733167082294264,42,0.3333333333333333,0.2637994565824245
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,0.23527122405322423,0.06733167082294264,47,0.23404255319148937,0.2637994565824245
REACTOME_MITOTIC_PROPHASE,0.20743162366304388,0.06733167082294264,74,0.25675675675675674,0.2637994565824245
REACTOME_CA2_PATHWAY,0.18019828192429127,0.06733167082294264,53,0.1320754716981132,0.2637994565824245
REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING,0.3086135200850494,0.06982543640897755,20,0.25,0.2685593708037598
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,0.21612933882423746,0.06982543640897755,57,0.07017543859649122,0.2685593708037598
REACTOME_DEATH_RECEPTOR_SIGNALING,0.20679017339097425,0.06982543640897755,132,0.12878787878787878,0.2685593708037598
REACTOME_GENE_SILENCING_BY_RNA,0.1855049224200867,0.06982543640897755,64,0.21875,0.2685593708037598
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,0.1473950853246994,0.06982543640897755,79,0.22784810126582278,0.2685593708037598
REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,0.39094655857145,0.07231920199501247,15,0.2,0.27216903976617596
REACTOME_METAL_ION_SLC_TRANSPORTERS,0.3360920257991651,0.07231920199501247,15,0.26666666666666666,0.27216903976617596
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,0.3133015113866608,0.07231920199501247,39,0.4358974358974359,0.27216903976617596
REACTOME_NUCLEOTIDE_CATABOLISM,0.30828393293284967,0.07231920199501247,26,0.34615384615384615,0.27216903976617596
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS,0.3046658976562723,0.07231920199501247,36,0.3055555555555556,0.27216903976617596
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,0.23418281941359517,0.07231920199501247,61,0.06557377049180328,0.27216903976617596
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS,0.3666210039468164,0.07481296758104738,17,0.23529411764705882,0.27955023473345103
REACTOME_SIGNALING_BY_INTERLEUKINS,0.11836177498929987,0.07481296758104738,407,0.13513513513513514,0.27955023473345103
REACTOME_PARACETAMOL_ADME,0.373046263033244,0.0773067331670823,19,0.3684210526315789,0.28184746467165417
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS,0.36250157708307135,0.0773067331670823,16,0.25,0.28184746467165417
REACTOME_TELOMERE_MAINTENANCE,0.3555983805698825,0.0773067331670823,61,0.4426229508196721,0.28184746467165417
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,0.2960306164685259,0.0773067331670823,25,0.08,0.28184746467165417
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN,0.2770272907441443,0.0773067331670823,46,0.32608695652173914,0.28184746467165417
REACTOME_LATE_SARS_COV_2_INFECTION_EVENTS,0.22277142214554962,0.0773067331670823,55,0.05454545454545454,0.28184746467165417
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,0.09376234051332852,0.0773067331670823,236,0.17796610169491525,0.28184746467165417
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,0.26264463961337436,0.0798004987531172,27,0.25925925925925924,0.28793994395454664
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,0.18316840965215198,0.0798004987531172,107,0.22429906542056074,0.28793994395454664
REACTOME_SIGNALING_BY_WNT,0.11724964664504485,0.0798004987531172,222,0.14414414414414414,0.28793994395454664
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS,0.4028019649780994,0.08229426433915212,29,0.3793103448275862,0.2949111861983267
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,0.22131467553876166,0.08229426433915212,72,0.3194444444444444,0.2949111861983267
REACTOME_DUAL_INCISION_IN_GG_NER,0.312236235702892,0.08478802992518704,38,0.3157894736842105,0.29975566135167137
REACTOME_ANCHORING_FIBRIL_FORMATION,0.3049582745420227,0.08478802992518704,15,0.06666666666666667,0.29975566135167137
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,0.2787668976037225,0.08478802992518704,43,0.3023255813953488,0.29975566135167137
REACTOME_MET_ACTIVATES_PTK2_SIGNALING,0.23591856202666814,0.08478802992518704,28,0.10714285714285714,0.29975566135167137
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,0.2659587145847318,0.08728179551122195,69,0.2318840579710145,0.30753652780799684
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,0.3853290671118846,0.08977556109725686,19,0.2631578947368421,0.3131705619671751
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR,0.31189670690576626,0.08977556109725686,15,0.13333333333333333,0.3131705619671751
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,0.17351767724518513,0.08977556109725686,60,0.26666666666666666,0.3131705619671751
REACTOME_SPHINGOLIPID_METABOLISM,0.19925740374598488,0.09226932668329177,73,0.1506849315068493,0.32080395038892834
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE,0.565360769267897,0.09476309226932668,23,0.5217391304347826,0.32410829603515634
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS,0.2918253698434063,0.09476309226932668,24,0.20833333333333334,0.32410829603515634
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,0.19174590986581824,0.09476309226932668,83,0.25301204819277107,0.32410829603515634
REACTOME_GAMMA_CARBOXYLATION_HYPUSINYLATION_HYDROXYLATION_AND_ARYLSULFATASE_ACTIVATION,0.18728401346702267,0.09476309226932668,47,0.0851063829787234,0.32410829603515634
REACTOME_ADIPOGENESIS,0.177880957727566,0.09476309226932668,97,0.17525773195876287,0.32410829603515634
REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY,0.5329176760587019,0.09725685785536159,15,0.5333333333333333,0.32730673316708225
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND,0.5081444640121474,0.09725685785536159,15,0.4,0.32730673316708225
REACTOME_FANCONI_ANEMIA_PATHWAY,0.359691998705901,0.09725685785536159,25,0.32,0.32730673316708225
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS,0.26498131343101716,0.09725685785536159,41,0.2926829268292683,0.32730673316708225
REACTOME_GABA_RECEPTOR_ACTIVATION,0.2054253241843661,0.09725685785536159,52,0.3269230769230769,0.32730673316708225
REACTOME_DUAL_INCISION_IN_TC_NER,0.2730627333190121,0.09975062344139651,56,0.25,0.33462669205580303
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS,0.3034088785066349,0.10224438902743142,28,0.2857142857142857,0.3408146300914381
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,0.24775929346222203,0.10224438902743142,31,0.25806451612903225,0.3408146300914381
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS,0.3881340060612488,0.10473815461346633,17,0.29411764705882354,0.3426014403244226
REACTOME_MECHANICAL_LOAD_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_OSTEOCYTES,0.3358232274065459,0.10473815461346633,16,0.125,0.3426014403244226
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,0.2332115115678784,0.10473815461346633,48,0.3125,0.3426014403244226
REACTOME_RAC2_GTPASE_CYCLE,0.2247734905985516,0.10473815461346633,74,0.2972972972972973,0.3426014403244226
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,0.16172228617679915,0.10473815461346633,104,0.22115384615384615,0.3426014403244226
REACTOME_DEUBIQUITINATION,0.15305235097024164,0.10473815461346633,199,0.11055276381909548,0.3426014403244226
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ,0.38674410681067883,0.10972568578553615,32,0.40625,0.3566934058043745
REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES,0.35023787162774467,0.10972568578553615,15,0.4666666666666667,0.3566934058043745
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS,0.33284213080586733,0.11221945137157108,15,0.13333333333333333,0.3614430182213179
REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM,0.30289347718432735,0.11221945137157108,32,0.3125,0.3614430182213179
REACTOME_SIGNALING_BY_VEGF,0.2058164426336652,0.11221945137157108,97,0.17525773195876287,0.3614430182213179
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS,0.33449696842787036,0.11471321695760599,24,0.375,0.3672221884313606
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,0.22894363797024572,0.11471321695760599,35,0.22857142857142856,0.3672221884313606
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,0.23442931169087186,0.1172069825436409,76,0.2236842105263158,0.37406483790523687
REACTOME_SIGNALING_BY_ERYTHROPOIETIN,0.257043701036192,0.11970074812967581,25,0.16,0.3785716431812036
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,0.2312643178763841,0.11970074812967581,67,0.13432835820895522,0.3785716431812036
REACTOME_RHOG_GTPASE_CYCLE,0.21391439271764867,0.11970074812967581,65,0.3230769230769231,0.3785716431812036
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,0.3092463589487325,0.12219451371571072,32,0.34375,0.38299772955670525
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS,0.15554848559246975,0.12219451371571072,80,0.1625,0.38299772955670525
REACTOME_RHO_GTPASE_EFFECTORS,0.14233645579941398,0.12219451371571072,227,0.15418502202643172,0.38299772955670525
REACTOME_NUCLEOTIDE_EXCISION_REPAIR,0.23393138597176677,0.12468827930174564,96,0.3645833333333333,0.38849463877398493
REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,0.19182946507560122,0.12468827930174564,44,0.13636363636363635,0.38849463877398493
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY,0.30462877282062895,0.12718204488778054,24,0.25,0.39509215127860814
REACTOME_SIGNALING_BY_CSF3_G_CSF,0.22711011709384432,0.12967581047381546,30,0.13333333333333333,0.40165074040562315
REACTOME_GASTRULATION,0.1634178785956125,0.13216957605985039,97,0.30927835051546393,0.40817074959659677
REACTOME_MATURATION_OF_TCA_ENZYMES_AND_REGULATION_OF_TCA_CYCLE,0.3607207553304539,0.13466334164588528,16,0.125,0.41465251826445615
REACTOME_NICOTINATE_METABOLISM,0.37496040916378315,0.1371571072319202,18,0.3888888888888889,0.419868695607919
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE,0.29549047616539975,0.1371571072319202,17,0.11764705882352941,0.419868695607919
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE,0.332653930523938,0.1396508728179551,16,0.1875,0.42502439553290683
REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI,0.18059644543757356,0.1396508728179551,92,0.06521739130434782,0.42502439553290683
REACTOME_TRP_CHANNELS,0.2545751487548114,0.14214463840399003,22,0.2727272727272727,0.43012066375847124
REACTOME_RHOJ_GTPASE_CYCLE,0.20623445727567888,0.14214463840399003,44,0.13636363636363635,0.43012066375847124
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER,0.44168755059690185,0.14463840399002495,23,0.43478260869565216,0.4364089775561098
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION,0.2776935141241459,0.14713216957605985,17,0.11764705882352941,0.44139650872817954
REACTOME_CDC42_GTPASE_CYCLE,0.16431781819187524,0.14713216957605985,116,0.08620689655172414,0.44139650872817954
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION,0.3273724902138097,0.14962593516209477,16,0.0625,0.4450629799439079
REACTOME_PERK_REGULATES_GENE_EXPRESSION,0.31201893308790224,0.14962593516209477,30,0.36666666666666664,0.4450629799439079
REACTOME_MAPK6_MAPK4_SIGNALING,0.17588064039766316,0.14962593516209477,72,0.09722222222222222,0.4450629799439079
REACTOME_SIGNALING_BY_ERBB2_IN_CANCER,0.2335016403387131,0.15211970074812967,24,0.20833333333333334,0.4474108845533225
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION,0.2251377895035817,0.15211970074812967,26,0.07692307692307693,0.4474108845533225
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,0.18889792135660716,0.15211970074812967,48,0.125,0.4474108845533225
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,0.18184703322746032,0.15211970074812967,71,0.19718309859154928,0.4474108845533225
REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION,0.22599389390751903,0.1571072319201995,36,0.1388888888888889,0.45822942643391523
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,0.13179575350740352,0.1571072319201995,135,0.18518518518518517,0.45822942643391523
REACTOME_HIV_INFECTION,0.11828640933035937,0.1571072319201995,203,0.14285714285714285,0.45822942643391523
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR1,0.40903454966641284,0.1596009975062344,15,0.5333333333333333,0.4603874928064454
REACTOME_MITOCHONDRIAL_UNFOLDED_PROTEIN_RESPONSE_UPRMT,0.371648234405715,0.1596009975062344,17,0.29411764705882354,0.4603874928064454
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,0.22986180668548592,0.1596009975062344,27,0.1111111111111111,0.4603874928064454
REACTOME_COMPLEX_I_BIOGENESIS,0.16201613164803877,0.1596009975062344,43,0.20930232558139536,0.4603874928064454
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,0.13375767281484563,0.16458852867830423,141,0.14893617021276595,0.47347384962251904
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_BROWN_AND_BEIGE_ADIPOCYTE_DIFFERENTIATION,0.3839121218569711,0.16957605985037408,27,0.5185185185185185,0.48648869629205677
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,0.3557724458665724,0.17206982543640897,27,0.2222222222222222,0.4896295845751475
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,0.10934659957489948,0.17206982543640897,213,0.07042253521126761,0.4896295845751475
REACTOME_MAPK1_MAPK3_SIGNALING,0.10758927238237509,0.17206982543640897,237,0.13924050632911392,0.4896295845751475
REACTOME_PROLACTIN_RECEPTOR_SIGNALING,0.30893335161565827,0.1745635910224439,15,0.26666666666666666,0.49271981336980136
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,0.23913271954630785,0.1745635910224439,53,0.3584905660377358,0.49271981336980136
REACTOME_SIGNALING_BY_NTRKS,0.1646436451001079,0.1745635910224439,129,0.05426356589147287,0.49271981336980136
REACTOME_DEADENYLATION_OF_MRNA,0.2888886353327301,0.17955112219451372,20,0.4,0.5027431421446384
REACTOME_NFE2L2_REGULATING_ANTI_OXIDANT_DETOXIFICATION_ENZYMES,0.2884619904237412,0.17955112219451372,18,0.2222222222222222,0.5027431421446384
REACTOME_BIOLOGICAL_OXIDATIONS,0.0954588464179392,0.17955112219451372,164,0.16463414634146342,0.5027431421446384
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,0.3488420582219419,0.18204488778054864,23,0.4782608695652174,0.507021570741581
REACTOME_KIDNEY_DEVELOPMENT,0.19336539547450432,0.18204488778054864,37,0.10810810810810811,0.507021570741581
REACTOME_SIALIC_ACID_METABOLISM,0.272398958732319,0.18453865336658354,25,0.08,0.5085710919551515
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,0.25080188095186395,0.18453865336658354,23,0.21739130434782608,0.5085710919551515
REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING,0.22952890748355592,0.18453865336658354,27,0.2222222222222222,0.5085710919551515
REACTOME_MTOR_SIGNALLING,0.2252732673762466,0.18453865336658354,33,0.18181818181818182,0.5085710919551515
